e, e_dot, e_int, stamp, 
0.012213610077034698, -0.007356487862957284, 0.002656243320320432, 488184000000, 
0.01154806107432682, -0.005538074058410262, 0.002464743629547428, 488286000000, 
0.010960301662556793, -0.00417769471492635, 0.002314798187594554, 488388000000, 
0.010300984386100387, -0.004156922294088113, 0.0021872898081989334, 488490000000, 
0.00973129304777598, -0.004096695382602711, 0.0020661719397622107, 488592000000, 
0.009226731231164242, -0.0035808438497871484, 0.001950600577669374, 488694000000, 
0.00864655436725692, -0.0036157956017301984, 0.0018403052430798095, 488796000000, 
0.008112662587560049, -0.003713562145347312, 0.0017323965457320808, 488898000000, 
0.00761746897555482, -0.003430284639007001, 0.0016251123953581192, 488966000000, 
0.0072438291134300226, -0.002896111580433421, 0.001531597378436326, 489068000000, 
0.006771231964259661, -0.00282079003765053, 0.0014421686702163002, 489170000000, 
0.0063102382526125655, -0.00311196953605819, 0.0013550199553534832, 489272000000, 
0.005852031813793568, -0.003064000501553643, 0.001262233468711053, 489374000000, 
0.0053753284060897855, -0.0031163661550759336, 0.001169173231499728, 489476000000, 
0.005100432451757397, -0.002505331206787235, 0.0010885195114427168, 489578000000, 
0.0048158059651459695, -0.0018650748031460533, 0.0010194377881995434, 489680000000, 
0.004534477627740285, -0.0018865160800570397, 0.0009633810696429102, 489782000000, 
0.0040769230094530595, -0.002462943185643033, 0.000895147106822621, 489884000000, 
0.0038761110255802755, -0.002194555340533366, 0.0008325007775182413, 489986000000, 
0.003646011159958773, -0.0014363728316476216, 0.0007732696796661406, 490088000000, 
0.0035624305068335804, -0.0010456017291556503, 0.0007389701794915086, 490190000000, 
-0.011399770615966975, -0.05015260591975249, -0.0002794219299449748, 490292000000, 
-0.011592796386908688, -0.05051742297914089, -0.001295342433069472, 490360000000, 
-0.011863079194427861, -0.001544361928202953, -0.0023237097464869016, 490462000000, 
-0.01216570049907495, -0.0019096803738875383, -0.0023747717386940997, 490564000000, 
-0.011317906616799212, 0.0018172419254288326, -0.002356445754020135, 490666000000, 
-0.007648307840502078, 0.01505797552857624, -0.0020754609970917493, 490768000000, 
-0.005257710282680739, 0.020200654447061577, -0.0016149283159988018, 490870000000, 
-0.005436252084362048, 0.007373519187133433, -0.0012228180138363243, 490972000000, 
-0.0050359620416089435, 0.0007391608035726508, -0.0010486616272434486, 491074000000, 
-0.004699286288898152, 0.0024565526515463176, -0.0010114333609912763, 491176000000, 
-0.005405086061855746, -0.0012304134008226757, -0.0010093556261575227, 491278000000, 
-0.006063628577564817, -0.004547807628888882, -0.001077866728554581, 491346000000, 
-0.005835716439927863, -0.0014354345935737218, -0.0011536287386232284, 491482000000, 
-0.005191944034367291, 0.002905615143991754, -0.001139419270123998, 491584000000, 
-0.004569461417286869, 0.00422085007546998, -0.0010398081261054682, 491686000000, 
-0.003786577248927836, 0.004684555951464849, -0.0009031988467054663, 491788000000, 
