imu_ax, imu_ay, kf_ax, kf_ay, kf_vx, kf_w, kf_x, kf_y, stamp, 
-0.08841653321451134, 0.0006622352096598259, -0.08206799934778311, 3.85208167014376e-12, -0.0004517536611163073, -8.52695174760745e-09, 0.008546287538456963, -0.00013230413573955138, 17050000000, 
-0.07385192188298817, 0.0018274495252084294, -0.07538469116991985, 2.3967326767922434e-09, -0.0033987348240552516, -7.051837818675556e-07, 0.009334661792947315, -0.00017319782549186005, 17150000000, 
-0.06339383848079899, 0.004277451798728028, -0.0657644696443833, 4.3475926439700866e-08, -0.003721277780783858, -1.168306399060137e-05, 0.0094416223153497, -0.0001787458534871753, 17255000000, 
-0.023868729124682825, 0.06122506089605923, -0.03234449649591226, 0.0019693241631095616, 0.04808617125359024, 0.04095406458384907, 0.01090475918535607, -0.000254899407967152, 17350000000, 
-0.027088328528186583, 0.017181600346770506, -0.02798936707835321, 0.03870126325759464, 0.08724665538173408, 0.44358449144283324, 0.01697206530055266, -0.0005492748045588222, 17450000000, 
-0.053697875674261555, 0.010399921952118078, -0.048333050134613156, 0.043695344278759256, 0.08383284077458468, 0.5212198927655357, 0.02553069268448319, -0.0008453050394111635, 17550000000, 
-0.06314086338379168, 0.02412508338320926, -0.060015307240992584, 0.04403043328511795, 0.0863177731468246, 0.5100969554696826, 0.0340966161093695, -0.0007576315257087769, 17650000000, 
-0.15886884452340416, -0.016423745115074433, -0.13826143286074052, 0.0363393913920461, 0.0733592345762494, 0.49536219402991494, 0.042753216631078415, -0.00021742470670202413, 17750000000, 
-0.19567907944155072, 0.008145378240457204, -0.18360148215869188, 0.038828854933746604, 0.07849678530988512, 0.4946553515594336, 0.05048081950596295, 0.0006605960046931404, 17850000000, 
-0.21051526234113496, -0.012473011222403381, -0.20484073130435826, 0.03564345101795868, 0.07196109907532988, 0.4953155451481726, 0.05847355583512047, 0.0019750171648078283, 17950000000, 
-0.25071311920103795, -0.015095204548589189, -0.24105106735370135, 0.0344617419923876, 0.06942917420603532, 0.4963582296128177, 0.06591252482152114, 0.0035771399176941702, 18050000000, 
-0.09115534856692506, 0.039908244480278944, -0.12226136340795103, 0.04303735763440333, 0.08623387433667362, 0.49907716620010845, 0.07343036485402628, 0.005587055368828547, 18150000000, 
-0.03621209427621067, 0.05400437661277229, -0.054074285526079194, 0.04799467235973302, 0.09594887192321887, 0.5002109081401164, 0.08217464193031336, 0.008402636335953612, 18250000000, 
-0.04840513245553357, 0.051131773193889174, -0.04955530345918423, 0.04894266037354238, 0.09786785338411327, 0.5000892395325304, 0.09116756810390854, 0.011811852187629174, 18350000000, 
-0.05362874876922309, 0.08286999689223612, -0.052706509351342606, 0.054582390509062835, 0.10872049006878917, 0.5020432714617796, 0.10022544961706129, 0.01576482451134287, 18450000000, 
-0.1059120422974093, -0.013381707171495191, -0.09491641971247092, 0.039256519291699724, 0.07917950083919287, 0.49579144697346, 0.10947897505212219, 0.02036256562661133, 18550000000, 
0.0233653128214538, 0.1540447607844463, -0.0010580372574421903, 0.06457013864345872, 0.12798305678643593, 0.5045209910184149, 0.11746080211434007, 0.024819380342596477, 18650000000, 
-0.057780626510673165, 0.059639240732760224, -0.046034143056373746, 0.05373059284491506, 0.1071244119762467, 0.501571881270434, 0.12790202646221235, 0.03137567006479178, 18745000000, 
-0.0362497234058339, 0.05934636999185125, -0.03829165720603999, 0.05146423957364187, 0.10274356490096312, 0.500899882374623, 0.13667591378815422, 0.037515601577317925, 18845000000, 
-0.11308044497152692, -0.000830591394075493, -0.0975431673114745, 0.040860627926248026, 0.08225615890787173, 0.4967485531632058, 0.14455269631937598, 0.043641489354973896, 18945000000, 
-0.006852180613623321, 0.21276171842164024, -0.025436095419892793, 0.07260906853799809, 0.14816125558190485, 0.49006785379096063, 0.15198716720355246, 0.05001907651595765, 19045000000, 
-0.10208658647071317, -0.06334157426664239, -0.08641859749101642, 0.03175063920090287, 0.07412138360477559, 0.42836004479086914, 0.16165138196897216, 0.0592179609111339, 19145000000, 
-0.06921248183353336, 0.10541502885296268, -0.07258518985467124, 0.044427571387687485, 0.11228183413649945, 0.3956790671381224, 0.16757183601373218, 0.06538669756923927, 19245000000, 
0.013752719435501427, 0.2006827930804066, -0.004083148429225428, 0.05347002375278839, 0.1464487984533801, 0.3651107029724782, 0.17556376579711946, 0.07446381007448405, 19345000000, 
-0.06332505664353646, 0.055856790225413906, -0.0511006534698257, 0.03680354738383689, 0.11493340763124593, 0.32021627255599994, 0.18435838174042832, 0.08528698715300333, 19445000000, 
-0.03200817534987955, 0.15507412162515202, -0.035898024032098436, 0.03927631419787972, 0.13083444223935403, 0.30019858322952897, 0.19160150170695378, 0.09486089500807068, 19545000000, 
-0.08505263131989145, 0.06140895046208271, -0.07485843475571016, 0.03104345698572509, 0.11244295294033466, 0.2760818368243816, 0.19902039710572217, 0.10534822323963515, 19645000000, 
-0.055816270610642774, 0.03707321175501099, -0.05980151347684792, 0.02703433190463411, 0.10298446769032271, 0.2625088278936114, 0.20522894460111704, 0.11469818698543889, 19745000000, 
-0.03525135417084127, 0.13943454391246998, -0.040265774607509616, 0.03258832315289331, 0.12114650488959523, 0.2689992846478907, 0.21102307639492884, 0.12395847093241621, 19845000000, 
-0.07873849069798303, -0.03659089812214303, -0.07082705256919852, 0.02235958332940232, 0.09074062382882851, 0.24641205213203116, 0.21685276173628937, 0.13386076792178964, 19945000000, 
-0.03438042985682332, 0.1023999376529532, -0.04186565448848978, 0.026953294588770785, 0.11103830137015024, 0.24273871498557054, 0.22154687306013288, 0.1423237244616889, 20045000000, 
-0.04101329245108962, -0.02145469585518402, -0.0412546201427943, 0.02073376554158568, 0.09312521055004015, 0.22264395880688553, 0.22655724327807408, 0.1519119561984759, 20145000000, 
-0.054631557582564556, 0.07020256505977084, -0.05176258739637665, 0.022569359397463105, 0.10567805197301014, 0.2135671407268867, 0.23085010351785454, 0.16061909699037025, 20245000000, 
-0.03587124992434554, 0.13912992285617212, -0.039102483559301654, 0.02368524895006005, 0.11935923590397748, 0.19843666701347215, 0.2355467259960323, 0.17069671311661533, 20345000000, 
-0.03844329188654855, 0.10352663921219299, -0.03857876384884408, 0.020550309671416637, 0.11600273801522536, 0.17715366053445575, 0.24034928207969627, 0.18160180407526397, 20445000000, 
-0.06668000990723094, 0.04882044513696038, -0.0608376607450401, 0.016681970287652722, 0.10673454499371125, 0.15629401229597797, 0.24475039550382666, 0.192141414397016, 20545000000, 
-0.06330605051424125, -0.02035484148184321, -0.06281306762251357, 0.013164768630920826, 0.09579065470606359, 0.1374327033395617, 0.24866751453750194, 0.2019922601686283, 20645000000, 
-0.06752822607758718, 0.020885024997366327, -0.06650342630954986, 0.012740780570708961, 0.0984859884268399, 0.12936642840492404, 0.2521272306555943, 0.21109142590209706, 20745000000, 
-0.06296452329443404, 0.0020234417801812264, -0.06367946074924989, 0.011709170419099264, 0.0971377590928734, 0.12054190387390065, 0.25554285546996963, 0.2204521450348327, 20845000000, 
-0.03709610712695771, 0.06718280807916277, -0.0425892783822667, 0.01249421011737475, 0.10318747817984644, 0.12108261911002875, 0.25888838695802585, 0.22999512083597567, 20945000000, 
-0.07478144872460288, -0.009322430522517713, -0.06806620596602628, 0.010989935081369303, 0.09753102887072788, 0.11268142260588544, 0.2622042015551923, 0.23983661227973604, 21040000000, 
-0.038259074516285574, -0.022774509203483787, -0.044462873000196614, 0.010202594379795323, 0.0950584726711409, 0.10732966870919187, 0.2652410940356324, 0.24922023911936092, 21145000000, 
-0.030675444796818895, 0.007316265050275878, -0.03352271890761171, 0.010163600875376154, 0.09771838889359126, 0.10400909174263638, 0.26806823730502843, 0.2582993418997703, 21245000000, 
-0.05987676605485989, 0.0746018707467492, -0.05433117613766701, 0.010959830311345769, 0.10381608685659867, 0.10556967270866797, 0.27095163342953366, 0.26791231620786243, 21345000000, 
-0.03905925045191358, 0.009161639877397019, -0.04224262198119781, 0.009470364184911859, 0.09955920479483987, 0.09512293920413781, 0.2738399533261824, 0.27792003494153483, 21445000000, 
-0.09878268469175058, 0.032734784446476366, -0.08695395838473949, 0.009045308531886603, 0.10048106350044926, 0.09002003180277009, 0.27655254368939874, 0.28769503719907036, 21545000000, 
-0.0603270136708206, -0.0009759181694345637, -0.06586007859955068, 0.008030365594961926, 0.09762065775393512, 0.08226092488747054, 0.27918322639159215, 0.29753296829585224, 21645000000, 
-0.07712412812106267, -0.017365635346498327, -0.07474746827262237, 0.007081980233133367, 0.09636976089728182, 0.07348757709051366, 0.2816849425146124, 0.3072289905062431, 21745000000, 
-0.08428524119212964, -0.0031363983379569284, -0.08225698618285893, 0.006291834617492714, 0.09700695359270409, 0.06485962484617107, 0.2840685542325258, 0.3167852961286466, 21845000000, 
-0.032979917317659646, 0.014748832303228095, -0.04322574424407749, 0.005800110490727665, 0.09821439310536725, 0.05905560587749229, 0.28640290770728194, 0.3264373330569256, 21945000000, 
